episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
1453,52175,0.04999999999999999,-425.7131608937502,4472.74609375,False,False,,"[0.1, 0.2, 0.3]",25241.4218336
1454,52235,0.04999999999999999,-382.54781012019464,662.8241577148438,False,False,,"[0.3, 0.5, 0.7]",25260.1637728
1455,52295,0.04999999999999999,-491.7413448645218,1872.13671875,False,False,,"[0.5535580557248317, 0.10823417067086713, 0.15340387207508904]",25281.5089476
1456,52355,0.04999999999999999,-236.70031198654172,206.8245391845703,False,False,,"[0.5862298206171173, 0.4849438708927831, 0.5026053745540335]",25303.2842833
1457,52415,0.04999999999999999,-251.9152838307257,5820.1953125,False,False,,"[0.1, 0.2, 0.3]",25326.7383587
1458,52475,0.04999999999999999,-164.66088292631923,184.51077270507812,False,False,,"[0.3, 0.5, 0.7]",25348.3672519
1459,52535,0.04999999999999999,-440.6332918576019,4788.958984375,False,False,,"[0.464156285757532, 0.6982276736913527, 0.14924983674013514]",25371.2787404
1460,52582,0.04999999999999999,-123.66448076130241,2360.68408203125,True,False,,"[0.7348143719350839, 0.728513817343559, 0.6207939187255054]",25387.4941166
1461,52642,0.04999999999999999,-324.26642303542536,2252.422607421875,False,False,,"[0.1, 0.2, 0.3]",25408.6510583
1462,52702,0.04999999999999999,-215.62369787419195,4301.6533203125,False,False,,"[0.3, 0.5, 0.7]",25430.1681584
1463,52758,0.04999999999999999,-183.46338199129323,2374.81298828125,True,False,,"[0.21315971415894375, 0.46380150075773274, 0.7125917973803472]",25451.79035
1464,52818,0.04999999999999999,-523.8947456982232,1557.8345947265625,False,False,,"[0.582848294901047, 0.19737918538234006, 0.35184758979597186]",25472.3689299
1465,52878,0.04999999999999999,-337.57522421085207,2686.1572265625,False,False,,"[0.1, 0.2, 0.3]",25494.0071439
1466,52938,0.04999999999999999,-307.0478969604127,3678.38720703125,False,False,,"[0.3, 0.5, 0.7]",25514.9811095
1467,52998,0.04999999999999999,-360.9802672081531,1805.4898681640625,False,False,,"[0.6223632201781234, 0.48565073659492175, 0.14640657598350518]",25537.1549926
1468,53058,0.04999999999999999,-482.593899600642,5398.5341796875,False,False,,"[0.7302508378821541, 0.1257223425920491, 0.5779832862710049]",25558.4005018
1469,53118,0.04999999999999999,-332.67767378726336,1968.1800537109375,False,False,,"[0.1, 0.2, 0.3]",25579.540288700002
1470,53178,0.04999999999999999,-199.9229919195317,1889.653564453125,False,False,,"[0.3, 0.5, 0.7]",25600.8794681
1471,53238,0.04999999999999999,-190.36353682398286,2259.510009765625,False,False,,"[0.5241830528659719, 0.49430753881024136, 0.2556749429951908]",25623.727219
1472,53298,0.04999999999999999,-543.4084187615058,1904.1048583984375,False,False,,"[0.5312587157178849, 0.11536254842230595, 0.5353183368899209]",25646.0772956
1473,53358,0.04999999999999999,-322.54931512212204,174.49838256835938,False,False,,"[0.1, 0.2, 0.3]",25668.2237518
1474,53418,0.04999999999999999,-277.741449235362,2792.0546875,False,False,,"[0.3, 0.5, 0.7]",25690.861996
1475,53478,0.04999999999999999,-461.76273113511746,1240.736572265625,False,False,,"[0.4148246073672873, 0.2103897995648868, 0.6950384700454599]",25711.6548767
1476,53538,0.04999999999999999,-565.387967704722,3867.712646484375,False,False,,"[0.6764402809886557, 0.16366425427850922, 0.1542211342841901]",25733.0425452
1477,53598,0.04999999999999999,-293.759600531725,3610.6796875,False,False,,"[0.1, 0.2, 0.3]",25754.9638601
1478,53648,0.04999999999999999,-163.13867844318736,1799.50341796875,True,False,,"[0.3, 0.5, 0.7]",25775.463724
1479,53708,0.04999999999999999,-163.363602788257,230.6862030029297,False,False,,"[0.36277049052629606, 0.5608901030443056, 0.4927093669329422]",25797.8945106
1480,53768,0.04999999999999999,-487.5827033056892,2299.7822265625,False,False,,"[0.10834419476978398, 0.6779561922164635, 0.5268683730200149]",25818.345496500002
1481,53828,0.04999999999999999,-295.41272403905623,285.5741882324219,False,False,,"[0.1, 0.2, 0.3]",25841.1999359
1482,53888,0.04999999999999999,-190.9161341633657,182.54495239257812,False,False,,"[0.3, 0.5, 0.7]",25861.9413955
1483,53948,0.04999999999999999,-435.0462250892785,1649.8226318359375,False,False,,"[0.4406284330318083, 0.2672042266227252, 0.7493119313544546]",25883.2143715
1484,54008,0.04999999999999999,-414.85555501962466,1957.97509765625,False,False,,"[0.29864100811089755, 0.1984746197364619, 0.472837190626205]",25905.5161062
1485,54068,0.04999999999999999,-341.65948364783065,2307.44677734375,False,False,,"[0.1, 0.2, 0.3]",25927.4954327
1486,54128,0.04999999999999999,-323.07352082433385,2144.206787109375,False,False,,"[0.3, 0.5, 0.7]",25949.4839068
1487,54188,0.04999999999999999,-251.0804824687094,2098.042724609375,False,False,,"[0.49706709062904875, 0.5399642367673799, 0.6051367091822681]",25970.6085567
1488,54248,0.04999999999999999,-550.0003533950435,1999.3685302734375,False,False,,"[0.6399869319175207, 0.6548882061897514, 0.37809476846332035]",25988.601729
1489,54308,0.04999999999999999,-351.6570425551956,1736.267822265625,False,False,,"[0.1, 0.2, 0.3]",26011.1735481
1490,54368,0.04999999999999999,-329.2159267936287,2443.111083984375,False,False,,"[0.3, 0.5, 0.7]",26032.5489055
1491,54424,0.04999999999999999,-176.60062088992782,172.9406280517578,True,False,,"[0.3917123222482056, 0.6743118212436539, 0.5190215809736871]",26053.7316576
1492,54484,0.04999999999999999,-362.2054218676975,3996.7841796875,False,False,,"[0.2778595039528517, 0.1885531236187319, 0.4647270898881747]",26075.6781563
1493,54544,0.04999999999999999,-314.07291586989373,590.2290649414062,False,False,,"[0.1, 0.2, 0.3]",26097.4699191
1494,54604,0.04999999999999999,-314.54217689783303,3637.82568359375,False,False,,"[0.3, 0.5, 0.7]",26119.8009654
1495,54664,0.04999999999999999,-540.2311927350356,1787.40234375,False,False,,"[0.35467537006756944, 0.6428456252798616, 0.33517909215490327]",26139.7037599
1496,54724,0.04999999999999999,-321.2071865063776,375.66265869140625,False,False,,"[0.6936572151166768, 0.454777804419252, 0.6630256641379705]",26159.7903522
1497,54784,0.04999999999999999,-228.4176260327446,107.66022491455078,False,False,,"[0.1, 0.2, 0.3]",26182.6543093
1498,54844,0.04999999999999999,-324.5027275136661,2532.60205078125,False,False,,"[0.3, 0.5, 0.7]",26204.1754403
1499,54904,0.04999999999999999,-509.4722771213917,169.94688415527344,False,False,,"[0.6499741824853801, 0.7043107712382953, 0.30643193810304203]",26223.3375888
1500,54964,0.04999999999999999,-500.13214471988016,107.08455657958984,False,False,,"[0.3362706345920584, 0.5757587598247241, 0.2771824794176024]",26244.4952934
1501,55024,0.04999999999999999,-212.2199054139069,122.07099151611328,False,False,,"[0.1, 0.2, 0.3]",26265.7909316
1502,55050,0.04999999999999999,-130.2388304252146,6023.24609375,True,False,,"[0.3, 0.5, 0.7]",26445.6674808
1503,55110,0.04999999999999999,-526.9471815259152,4832.59765625,False,False,,"[0.6392087143476731, 0.20893460383616563, 0.28045159039754614]",26466.8711333
1504,55170,0.04999999999999999,-457.50963465615746,5605.48681640625,False,False,,"[0.2709887481899317, 0.11015612846560158, 0.3680251717089583]",26487.9171386
1505,55230,0.04999999999999999,-338.2939468026056,539.267578125,False,False,,"[0.1, 0.2, 0.3]",26509.214351900002
1506,55290,0.04999999999999999,-382.09636115787646,2278.050048828125,False,False,,"[0.3, 0.5, 0.7]",26529.6031791
1507,55350,0.04999999999999999,-385.24504249454435,1650.745361328125,False,False,,"[0.3150799876760506, 0.2496636310394004, 0.7412113663514852]",26550.5035947
1508,55410,0.04999999999999999,-364.1573653225659,2446.031494140625,False,False,,"[0.13964538234444968, 0.39978375948093814, 0.719191611606671]",26572.8124671
1509,55470,0.04999999999999999,-279.76087121638045,280.16986083984375,False,False,,"[0.1, 0.2, 0.3]",26595.8164844
1510,55530,0.04999999999999999,-192.36034939907444,1297.9931640625,False,False,,"[0.3, 0.5, 0.7]",26616.4497975
1511,55590,0.04999999999999999,-261.4270434831368,3163.81689453125,False,False,,"[0.3813177621773931, 0.4591576916857555, 0.29264705134008295]",26639.332032000002
1512,55650,0.04999999999999999,-483.4448034570165,571.9625244140625,False,False,,"[0.31569525884983085, 0.6491352136393919, 0.3520970071457119]",26659.6755035
1513,55710,0.04999999999999999,-292.02561825072655,2848.971435546875,False,False,,"[0.1, 0.2, 0.3]",26681.8158449
1514,55770,0.04999999999999999,-268.03226372874923,5462.322265625,False,False,,"[0.3, 0.5, 0.7]",26702.5110199
1515,55830,0.04999999999999999,-482.1827380334604,1645.754150390625,False,False,,"[0.5775969323344468, 0.44984645177232374, 0.1588780071304327]",26722.567029200003
1516,55890,0.04999999999999999,-124.98661361381255,1822.4571533203125,False,False,,"[0.669035950491351, 0.7388726410566913, 0.7194045711464008]",26741.500225400003
1517,55950,0.04999999999999999,-310.3946680698149,2262.189208984375,False,False,,"[0.1, 0.2, 0.3]",26763.684800400002
1518,56010,0.04999999999999999,-253.67911259577124,1743.2972412109375,False,False,,"[0.3, 0.5, 0.7]",26784.921991599997
1519,56070,0.04999999999999999,-367.0920930135366,126.08306121826172,False,False,,"[0.10349931871046042, 0.252450596828083, 0.37954291358177794]",26807.0650022
1520,56130,0.04999999999999999,-470.65207075466043,163.4420928955078,False,False,,"[0.4731186663760889, 0.670761652187778, 0.2653776966956447]",26827.615717900004
1521,56190,0.04999999999999999,-346.72860920151015,2403.10986328125,False,False,,"[0.1, 0.2, 0.3]",26848.8398835
1522,56250,0.04999999999999999,-304.3742511289973,7341.29541015625,False,False,,"[0.3, 0.5, 0.7]",26870.554341600004
1523,56310,0.04999999999999999,-275.0445771572357,1259.8724365234375,False,False,,"[0.6924022316029266, 0.6587167596266207, 0.6111825536471689]",26888.529099800002
1524,56370,0.04999999999999999,-365.0588473019267,1578.9503173828125,False,False,,"[0.3542209123001735, 0.642166253419724, 0.5038816725339933]",26907.0140228
1525,56430,0.04999999999999999,-230.56234980922525,2378.252197265625,False,False,,"[0.1, 0.2, 0.3]",26929.242139899998
1526,56490,0.04999999999999999,-293.3624852286954,818.328369140625,False,False,,"[0.3, 0.5, 0.7]",26949.7249452
1527,56550,0.04999999999999999,-477.17672082187795,3369.461669921875,False,False,,"[0.5358898456826563, 0.1340411539190007, 0.14892198566662598]",26971.2517129
1528,56610,0.04999999999999999,-292.6790881067378,3674.028076171875,False,False,,"[0.27402494246765013, 0.3209069976297808, 0.7049084548310343]",26991.807353599997
1529,56670,0.04999999999999999,-215.13197465638382,215.55328369140625,False,False,,"[0.1, 0.2, 0.3]",27015.6549386
1530,56730,0.04999999999999999,-308.63798336426123,5776.43212890625,False,False,,"[0.3, 0.5, 0.7]",27037.086569299998
1531,56790,0.04999999999999999,-527.1234441023457,749.1760864257812,False,False,,"[0.5167733483904241, 0.1726698691382556, 0.1540917003170175]",27058.201139400004
1532,56850,0.04999999999999999,-552.3359891741421,3691.548583984375,False,False,,"[0.654871090739781, 0.10626360152928391, 0.4256912509343267]",27078.958472100003
1533,56910,0.04999999999999999,-245.6575955983025,395.8094787597656,False,False,,"[0.1, 0.2, 0.3]",27103.067647
1534,56970,0.04999999999999999,-200.21740122504096,6480.623046875,False,False,,"[0.3, 0.5, 0.7]",27125.116307400003
1535,57030,0.04999999999999999,-341.31912262358946,3546.5771484375,False,False,,"[0.44444554354832866, 0.32776494402373846, 0.22936227577586268]",27146.7851537
1536,57090,0.04999999999999999,-328.1361590773224,3547.33349609375,False,False,,"[0.24333746475142828, 0.3036874312481407, 0.5679182188820493]",27166.318933799997
1537,57150,0.04999999999999999,-341.885253199227,171.95083618164062,False,False,,"[0.1, 0.2, 0.3]",27187.289808600002
1538,57210,0.04999999999999999,-266.89286243981576,235.48179626464844,False,False,,"[0.3, 0.5, 0.7]",27207.267554200003
1539,57270,0.04999999999999999,-339.5675343889216,2273.230224609375,False,False,,"[0.32150119491196816, 0.3091507054375348, 0.7467242415542977]",27228.0781321
1540,57330,0.04999999999999999,-361.1043819706598,2478.147216796875,False,False,,"[0.6791481941445204, 0.4965186850245057, 0.7344522651633181]",27246.159084900002
1541,57390,0.04999999999999999,-280.7687469904675,4604.09228515625,False,False,,"[0.1, 0.2, 0.3]",27268.7384691
1542,57450,0.04999999999999999,-253.71131303205925,1498.093505859375,False,False,,"[0.3, 0.5, 0.7]",27290.0457118
1543,57510,0.04999999999999999,-422.9636345547831,2368.74560546875,False,False,,"[0.647936112784786, 0.1672547466713762, 0.2907335458612905]",27312.299824600002
1544,57570,0.04999999999999999,-486.9638430782744,2589.43310546875,False,False,,"[0.6800178281564648, 0.39136055350939836, 0.2242253637800318]",27332.060687300003
1545,57630,0.04999999999999999,-323.6314488424684,496.33355712890625,False,False,,"[0.1, 0.2, 0.3]",27352.965879699997
1546,57690,0.04999999999999999,-277.35794627514076,3300.64013671875,False,False,,"[0.3, 0.5, 0.7]",27372.8501461
1547,57750,0.04999999999999999,-528.3154977183008,1804.327392578125,False,False,,"[0.6185330918455743, 0.3935730035243591, 0.1074304389989412]",27391.5124109
1548,57810,0.04999999999999999,-581.6324090156177,1847.4979248046875,False,False,,"[0.7495180631947721, 0.20879685551304883, 0.3882795722138541]",27410.4798614
1549,57870,0.04999999999999999,-355.8082559923485,1967.20751953125,False,False,,"[0.1, 0.2, 0.3]",27431.2590035
1550,57930,0.04999999999999999,-371.12299912684546,1596.125732421875,False,False,,"[0.3, 0.5, 0.7]",27453.534711999997
1551,57990,0.04999999999999999,-364.33827081692675,1388.6376953125,False,False,,"[0.3109266811215684, 0.2662931826701334, 0.3414744335375266]",27474.8748006
1552,58050,0.04999999999999999,-391.63899854540756,146.4652862548828,False,False,,"[0.5320351608662564, 0.24285264103431634, 0.18618149900566866]",27498.129004
1553,58110,0.04999999999999999,-379.6844857465455,2402.22705078125,False,False,,"[0.1, 0.2, 0.3]",27519.370070599998
1554,58170,0.04999999999999999,-275.04745851916044,1767.312255859375,False,False,,"[0.3, 0.5, 0.7]",27539.452086100002
1555,58230,0.04999999999999999,-418.3613325259066,2322.7490234375,False,False,,"[0.32818007838056257, 0.5363005633140084, 0.2820322853073851]",27561.098998899997
1556,58290,0.04999999999999999,-541.7590950781978,3024.578369140625,False,False,,"[0.35046860294769466, 0.10243772528186047, 0.6527765820442841]",27582.0908371
1557,58350,0.04999999999999999,-238.0382674121848,1534.123046875,False,False,,"[0.1, 0.2, 0.3]",27606.1956514
1558,58410,0.04999999999999999,-201.61525517785412,2417.870361328125,False,False,,"[0.3, 0.5, 0.7]",27627.9907883
1559,58470,0.04999999999999999,-508.59577744504634,2352.034423828125,False,False,,"[0.6150535395282795, 0.5671182802251775, 0.1404027620179273]",27647.2071005
1560,58530,0.04999999999999999,-396.1619947144178,2570.50146484375,False,False,,"[0.4731789957102883, 0.565159610471878, 0.22658890216266542]",27667.9099138
1561,58590,0.04999999999999999,-225.48760762674533,201.12109375,False,False,,"[0.1, 0.2, 0.3]",27691.738506600002
1562,58650,0.04999999999999999,-185.98667908353568,148.2095947265625,False,False,,"[0.3, 0.5, 0.7]",27712.154215600003
1563,58710,0.04999999999999999,-227.35293308788744,4989.90576171875,False,False,,"[0.2854934239175387, 0.19316628908416938, 0.3432253273036858]",27736.221563299998
1564,58770,0.04999999999999999,-260.2054282010304,2013.426025390625,False,False,,"[0.6560452313148869, 0.5620753420559784, 0.5214474621463098]",27756.323562499998
1565,58830,0.04999999999999999,-198.30087106261806,2021.999267578125,False,False,,"[0.1, 0.2, 0.3]",27779.072485
1566,58890,0.04999999999999999,-184.7671261614249,1574.951171875,False,False,,"[0.3, 0.5, 0.7]",27799.6753252
1567,58950,0.04999999999999999,-233.00262067192676,3185.343505859375,False,False,,"[0.20710681322205657, 0.2755590099608156, 0.6657225984912063]",27822.701203300003
1568,59010,0.04999999999999999,-187.4508260670046,527.7828369140625,False,False,,"[0.16720716634129623, 0.24092486717296968, 0.46987182938946426]",27845.792191099998
1569,59070,0.04999999999999999,-193.13615549096002,6967.72607421875,False,False,,"[0.1, 0.2, 0.3]",27869.5591427
1570,59130,0.04999999999999999,-309.66093396968523,5720.64697265625,False,False,,"[0.3, 0.5, 0.7]",27890.827378600003
1571,59190,0.04999999999999999,-384.8918622318105,469.4805603027344,False,False,,"[0.3892844923111165, 0.21882346813007536, 0.6701361277138898]",27912.3740364
1572,59250,0.04999999999999999,-268.6647617755272,2740.339111328125,False,False,,"[0.569706829552962, 0.2901293534089921, 0.42874520512840897]",27933.3675532
1573,59310,0.04999999999999999,-181.7126786245615,6700.6396484375,False,False,,"[0.1, 0.2, 0.3]",27956.140639300003
1574,59370,0.04999999999999999,-246.90701176901987,454.00665283203125,False,False,,"[0.3, 0.5, 0.7]",27977.189566700003
1575,59430,0.04999999999999999,-328.9380567203486,234.73130798339844,False,False,,"[0.6990310092655299, 0.41001401143192673, 0.1996493360368044]",27998.7822692
1576,59490,0.04999999999999999,-219.77660643683274,1351.5286865234375,False,False,,"[0.23411164399197354, 0.28975189060545614, 0.6620698004789654]",28021.447022199998
1577,59550,0.04999999999999999,-276.6048372027626,1793.4139404296875,False,False,,"[0.1, 0.2, 0.3]",28044.2856687
1578,59610,0.04999999999999999,-227.31187695443444,2864.216796875,False,False,,"[0.3, 0.5, 0.7]",28065.7867028
1579,59670,0.04999999999999999,-348.7717975288849,466.5113830566406,False,False,,"[0.25208941061554047, 0.31753758147424416, 0.6735560886165577]",28086.4105866
1580,59730,0.04999999999999999,-289.859787217868,3930.87548828125,False,False,,"[0.42740602693841767, 0.4754765497567942, 0.1896072317203295]",28107.236712200003
